日期,訂單編號,會員編號,商品分類,商品名稱,結帳金額,付款方式
2026-04-26 13:48,SA-990784,M01238,美妝保養,資生堂 百優精純乳霜,2730,信用卡
2026-04-14 07:38,SA-710164,M01196,美妝保養,SK-II 青春露,6242,信用卡
2026-04-24 13:32,SA-795379,M00799,服飾配件,Ray-Ban 飛行員太陽眼鏡,5241,超商貨到付款
2026-04-27 08:32,SA-983924,M01148,美妝保養,理膚寶水 B5全面修復霜,846,信用卡
2026-04-24 23:30,SA-348337,M00399,美妝保養,資生堂 百優精純乳霜,2781,超商貨到付款
2026-04-18 12:11,SA-819817,M01054,3C家電,Sony 降噪耳機,10401,信用卡
2026-04-19 00:26,SA-929212,M01218,母嬰用品,幫寶適 一級幫紙尿褲(箱),1578,超商貨到付款
2026-04-02 16:33,SA-948132,M01230,服飾配件,Nike Air Force 1,3079,LinePay
2026-04-18 18:58,SA-857128,M00483,美妝保養,SK-II 青春露,5939,超商貨到付款
2026-04-29 20:48,SA-609058,M00253,美妝保養,資生堂 百優精純乳霜,2584,LinePay
2026-04-12 14:18,SA-101869,M01055,美妝保養,蘭蔻 極光水,3488,信用卡
2026-04-05 00:54,SA-375642,M00311,母嬰用品,貝親 寬口玻璃奶瓶,571,信用卡
2026-04-22 03:39,SA-705110,M00210,保健食品,善存 綜合維他命,924,超商貨到付款
2026-04-10 23:35,SA-744849,M01064,保健食品,娘家 大紅麴,2467,超商貨到付款
2026-04-09 17:24,SA-392308,M00380,3C家電,iPhone 15 Pro,34351,信用卡
2026-04-14 08:20,SA-912062,M00031,美妝保養,SK-II 青春露,5782,信用卡
2026-04-07 11:59,SA-443689,M00131,3C家電,iPhone 15 Pro,34210,信用卡
2026-04-24 08:45,SA-785454,M00739,3C家電,iPhone 15 Pro,36812,信用卡
2026-04-24 15:44,SA-932957,M01430,3C家電,iPhone 15 Pro,35365,超商貨到付款
2026-04-21 13:52,SA-681524,M00285,服飾配件,G-Shock 經典運動錶,3011,信用卡
2026-04-23 05:56,SA-956364,M00816,3C家電,Apple Watch S9,13472,街口支付
2026-04-03 13:08,SA-826181,M00230,生活居家,宜得利 N-COOL涼感床墊,1265,信用卡
2026-04-01 06:51,SA-644626,M01170,美妝保養,SK-II 青春露,5674,信用卡
2026-04-22 02:55,SA-315664,M00117,服飾配件,Levi's 501牛仔褲,3739,街口支付
2026-04-09 17:35,SA-916310,M00277,服飾配件,Ray-Ban 飛行員太陽眼鏡,5456,超商貨到付款
2026-04-05 04:51,SA-200158,M00095,生活居家,TOTO 溫水洗淨便座,9260,超商貨到付款
2026-04-29 16:40,SA-313181,M01353,美妝保養,資生堂 百優精純乳霜,2535,信用卡
2026-04-27 00:20,SA-758307,M00768,美妝保養,雅詩蘭黛 小棕瓶,3861,街口支付
2026-04-01 06:15,SA-297575,M01019,服飾配件,Levi's 501牛仔褲,3926,LinePay
2026-04-16 04:24,SA-526086,M00828,3C家電,Sony 降噪耳機,10861,ATM轉帳
2026-04-16 06:57,SA-727002,M00964,保健食品,白蘭氏 雙認證雞精(盒),1249,LinePay
2026-04-06 07:59,SA-194603,M01084,美妝保養,理膚寶水 B5全面修復霜,879,ATM轉帳
2026-04-02 01:31,SA-737682,M01377,3C家電,Nintendo Switch,9253,信用卡
2026-04-22 14:30,SA-207113,M00738,美妝保養,理膚寶水 B5全面修復霜,836,LinePay
2026-04-29 20:29,SA-592050,M01328,生活居家,無印良品 PP收納盒,422,超商貨到付款
2026-04-21 19:40,SA-210192,M00677,美妝保養,蘭蔻 極光水,3357,信用卡
2026-04-27 05:52,SA-416886,M00983,服飾配件,G-Shock 經典運動錶,3142,超商貨到付款
2026-04-24 11:29,SA-641853,M00569,美妝保養,SK-II 青春露,5877,信用卡
2026-04-05 12:41,SA-998298,M00654,美妝保養,SK-II 青春露,5983,LinePay
2026-04-22 02:53,SA-880999,M00016,服飾配件,Uniqlo 極暖發熱衣,741,LinePay
2026-04-07 15:53,SA-984673,M01473,服飾配件,Ray-Ban 飛行員太陽眼鏡,5497,信用卡
2026-04-16 19:38,SA-883028,M00632,3C家電,Sony 降噪耳機,10234,ATM轉帳
2026-04-27 12:45,SA-104190,M00271,3C家電,Apple Watch S9,12652,信用卡
2026-04-08 02:52,SA-955585,M01327,3C家電,Dyson 吹風機,13305,LinePay
2026-04-19 11:28,SA-783361,M00330,生活居家,舒潔 抽取式衛生紙(箱),860,信用卡
2026-04-09 00:05,SA-289216,M00208,母嬰用品,明治 金選奶粉,723,信用卡
2026-04-07 10:08,SA-477705,M00963,服飾配件,Uniqlo 極暖發熱衣,718,LinePay
2026-04-24 12:42,SA-977563,M00247,美妝保養,資生堂 百優精純乳霜,2529,信用卡
2026-04-18 22:50,SA-268639,M01381,3C家電,Sony 降噪耳機,10534,LinePay
2026-04-06 13:19,SA-188271,M01292,美妝保養,蘭蔻 極光水,3357,街口支付
2026-04-12 22:05,SA-292480,M00803,保健食品,娘家 益生菌,1085,信用卡
2026-04-15 07:31,SA-488775,M00017,美妝保養,蘭蔻 極光水,3461,信用卡
2026-04-15 10:28,SA-802414,M00527,美妝保養,雅詩蘭黛 小棕瓶,4198,信用卡
2026-04-28 10:02,SA-447028,M01228,服飾配件,Ray-Ban 飛行員太陽眼鏡,5364,信用卡
2026-04-29 17:44,SA-521361,M00138,3C家電,iPhone 15 Pro,35650,超商貨到付款
2026-04-29 10:29,SA-743857,M01262,母嬰用品,明治 金選奶粉,696,超商貨到付款
2026-04-11 15:59,SA-375922,M01029,3C家電,Apple Watch S9,12883,信用卡
2026-04-27 02:49,SA-690685,M00422,服飾配件,Ray-Ban 飛行員太陽眼鏡,5383,信用卡
2026-04-06 16:07,SA-408377,M01151,服飾配件,Levi's 501牛仔褲,3884,街口支付
2026-04-23 07:48,SA-747717,M01339,服飾配件,Levi's 501牛仔褲,3668,超商貨到付款
2026-04-02 13:40,SA-205980,M00502,3C家電,Apple Watch S9,13410,信用卡
2026-04-24 11:49,SA-913677,M00287,服飾配件,Levi's 501牛仔褲,3940,LinePay
2026-04-15 13:11,SA-361354,M00784,服飾配件,G-Shock 經典運動錶,3062,超商貨到付款
2026-04-22 13:34,SA-389934,M01475,美妝保養,SK-II 青春露,5815,超商貨到付款
2026-04-21 07:49,SA-424178,M00249,3C家電,Apple Watch S9,13207,LinePay
2026-04-16 04:45,SA-753410,M00100,母嬰用品,明治 金選奶粉,688,ATM轉帳
2026-04-06 05:36,SA-461039,M01315,美妝保養,蘭蔻 極光水,3462,信用卡
2026-04-03 15:13,SA-521313,M01030,3C家電,Apple Watch S9,13243,超商貨到付款
2026-04-17 20:55,SA-542984,M00602,美妝保養,蘭蔻 極光水,3485,信用卡
2026-04-07 15:39,SA-820727,M01122,美妝保養,資生堂 百優精純乳霜,2735,信用卡
2026-04-04 23:02,SA-985930,M01339,3C家電,Sony 降噪耳機,10731,LinePay
2026-04-01 05:18,SA-129543,M01004,生活居家,宜得利 N-COOL涼感床墊,1175,信用卡
2026-04-07 02:40,SA-983562,M00241,3C家電,iPhone 15 Pro,35086,超商貨到付款
2026-04-09 06:41,SA-975703,M01077,生活居家,舒潔 抽取式衛生紙(箱),831,超商貨到付款
2026-04-26 09:33,SA-640390,M01055,服飾配件,G-Shock 經典運動錶,3183,ATM轉帳
2026-04-21 11:05,SA-561553,M00960,保健食品,桂格 大燕麥片,228,LinePay
2026-04-01 03:05,SA-446442,M00243,美妝保養,蘭蔻 極光水,3531,信用卡
2026-04-02 21:31,SA-649895,M00537,3C家電,LG 掃地機器人,15117,LinePay
2026-04-14 20:05,SA-851682,M00437,3C家電,Dyson 吹風機,14555,LinePay
2026-04-07 02:46,SA-930485,M00005,生活居家,宜得利 N-COOL涼感床墊,1182,信用卡
2026-04-15 05:58,SA-517528,M01433,服飾配件,G-Shock 經典運動錶,3160,信用卡
2026-04-06 16:17,SA-609697,M01100,美妝保養,SK-II 青春露,6171,LinePay
2026-04-23 09:26,SA-673853,M01397,母嬰用品,Joie 輕量雙向推車,6524,超商貨到付款
2026-04-03 17:02,SA-172773,M00364,3C家電,LG 掃地機器人,14620,信用卡
2026-04-18 01:24,SA-755871,M00819,生活居家,舒潔 抽取式衛生紙(箱),840,超商貨到付款
2026-04-14 16:30,SA-346914,M00393,美妝保養,資生堂 百優精純乳霜,2689,街口支付
2026-04-06 23:40,SA-381845,M01488,服飾配件,Uniqlo 極暖發熱衣,750,信用卡
2026-04-13 21:03,SA-887608,M01089,生活居家,宜得利 N-COOL涼感床墊,1288,信用卡
2026-04-18 04:27,SA-376160,M00410,生活居家,無印良品 PP收納盒,441,超商貨到付款
2026-04-11 03:16,SA-344198,M01215,服飾配件,Uniqlo 極暖發熱衣,714,超商貨到付款
2026-04-29 12:19,SA-704300,M01177,美妝保養,資生堂 百優精純乳霜,2624,信用卡
2026-04-16 05:02,SA-883661,M00783,美妝保養,SK-II 青春露,6009,LinePay
2026-04-26 10:17,SA-828694,M01361,服飾配件,Ray-Ban 飛行員太陽眼鏡,5392,超商貨到付款
2026-04-04 19:29,SA-781029,M00822,美妝保養,SK-II 青春露,6128,信用卡
2026-04-24 04:57,SA-249091,M00088,3C家電,Apple Watch S9,12996,LinePay
2026-04-18 01:30,SA-446434,M01214,美妝保養,雅詩蘭黛 小棕瓶,4104,街口支付
2026-04-16 15:57,SA-450823,M00986,美妝保養,SK-II 青春露,6046,LinePay
2026-04-06 02:13,SA-472896,M00194,美妝保養,SK-II 青春露,5666,信用卡
2026-04-19 20:30,SA-616950,M00580,3C家電,Nintendo Switch,8969,街口支付
2026-04-26 14:16,SA-212188,M00100,母嬰用品,Combi 奶瓶消毒鍋,3052,LinePay
2026-04-02 02:56,SA-871226,M00873,母嬰用品,貝親 寬口玻璃奶瓶,572,信用卡
2026-04-25 19:12,SA-442306,M01499,母嬰用品,Combi 奶瓶消毒鍋,3204,LinePay
2026-04-29 05:35,SA-505986,M00453,美妝保養,資生堂 百優精純乳霜,2750,信用卡
2026-04-29 18:57,SA-594593,M00811,生活居家,宜得利 N-COOL涼感床墊,1288,信用卡
2026-04-29 03:22,SA-629651,M00350,母嬰用品,Joie 輕量雙向推車,6323,ATM轉帳
2026-04-06 19:41,SA-515892,M00274,3C家電,Sony 降噪耳機,10776,信用卡
2026-04-12 18:33,SA-575594,M00187,美妝保養,理膚寶水 B5全面修復霜,852,街口支付
2026-04-21 11:42,SA-706046,M00579,美妝保養,理膚寶水 B5全面修復霜,864,LinePay
2026-04-27 20:29,SA-629902,M01483,服飾配件,Nike Air Force 1,3146,信用卡
2026-04-24 14:00,SA-184620,M00488,3C家電,Sony 降噪耳機,9941,ATM轉帳
2026-04-19 22:16,SA-295090,M00105,保健食品,娘家 大紅麴,2381,超商貨到付款
2026-04-10 15:58,SA-264157,M00664,服飾配件,Uniqlo 極暖發熱衣,785,超商貨到付款
2026-04-26 17:59,SA-510279,M00524,美妝保養,SK-II 青春露,5916,街口支付
2026-04-20 03:09,SA-562824,M00688,3C家電,Dyson 吹風機,14025,LinePay
2026-04-12 20:09,SA-265962,M00477,服飾配件,Levi's 501牛仔褲,3636,LinePay
2026-04-15 18:29,SA-932852,M00887,3C家電,Dyson 吹風機,13270,信用卡
2026-04-08 01:42,SA-563586,M00454,3C家電,Nintendo Switch,9690,信用卡
2026-04-13 15:04,SA-144719,M00886,美妝保養,資生堂 百優精純乳霜,2528,ATM轉帳
2026-04-27 15:59,SA-875314,M01472,服飾配件,G-Shock 經典運動錶,3017,信用卡
2026-04-28 05:31,SA-461304,M00168,美妝保養,SK-II 青春露,6061,LinePay
2026-04-05 03:25,SA-424117,M00109,生活居家,無印良品 PP收納盒,429,信用卡
2026-04-10 02:37,SA-451174,M01149,美妝保養,資生堂 百優精純乳霜,2590,LinePay
2026-04-25 21:47,SA-822069,M00133,生活居家,舒潔 抽取式衛生紙(箱),861,信用卡
2026-04-16 18:34,SA-501599,M00539,生活居家,舒潔 抽取式衛生紙(箱),835,超商貨到付款
2026-04-28 21:27,SA-323688,M00885,服飾配件,Nike Air Force 1,3122,信用卡
2026-04-07 10:30,SA-336262,M01197,3C家電,Nintendo Switch,9743,LinePay
2026-04-24 05:27,SA-501380,M01222,生活居家,TOTO 溫水洗淨便座,9196,LinePay
2026-04-29 05:12,SA-481501,M01380,服飾配件,Uniqlo 極暖發熱衣,737,信用卡
2026-04-29 00:51,SA-423464,M01431,保健食品,白蘭氏 雙認證雞精(盒),1342,街口支付
2026-04-01 20:38,SA-368743,M01066,母嬰用品,明治 金選奶粉,729,街口支付
2026-04-08 00:38,SA-590629,M00189,3C家電,Apple Watch S9,12686,街口支付
2026-04-19 11:26,SA-415204,M00139,服飾配件,Nike Air Force 1,3256,信用卡
2026-04-20 02:44,SA-173944,M00625,美妝保養,SK-II 青春露,5746,LinePay
2026-04-10 18:29,SA-704416,M00339,3C家電,iPhone 15 Pro,34788,信用卡
2026-04-03 16:23,SA-361021,M01235,服飾配件,G-Shock 經典運動錶,2939,信用卡
2026-04-02 10:27,SA-102340,M00799,服飾配件,Uniqlo 極暖發熱衣,783,LinePay
2026-04-03 20:02,SA-474025,M00539,保健食品,桂格 大燕麥片,230,ATM轉帳
2026-04-10 13:15,SA-423619,M00213,3C家電,Apple Watch S9,13065,信用卡
2026-04-26 01:02,SA-797212,M00872,3C家電,LG 掃地機器人,15370,信用卡
2026-04-10 10:34,SA-247932,M00183,生活居家,無印良品 PP收納盒,438,LinePay
2026-04-11 23:35,SA-473553,M00389,保健食品,白蘭氏 雙認證雞精(盒),1269,超商貨到付款
2026-04-18 21:09,SA-472473,M00890,3C家電,iPhone 15 Pro,35047,超商貨到付款
2026-04-28 01:22,SA-172868,M01055,3C家電,iPhone 15 Pro,34867,信用卡
2026-04-13 03:08,SA-382628,M00249,美妝保養,蘭蔻 極光水,3569,信用卡
2026-04-01 03:11,SA-382399,M01187,母嬰用品,Joie 輕量雙向推車,6620,LinePay
2026-04-11 23:50,SA-230800,M00439,美妝保養,SK-II 青春露,6168,LinePay
2026-04-01 10:18,SA-953003,M00807,美妝保養,雅詩蘭黛 小棕瓶,3955,信用卡
2026-04-15 22:00,SA-528814,M00353,3C家電,Apple Watch S9,12457,信用卡
2026-04-15 18:54,SA-299379,M00449,服飾配件,Ray-Ban 飛行員太陽眼鏡,5407,信用卡
2026-04-20 06:05,SA-912251,M00908,3C家電,Sony 降噪耳機,10033,信用卡
2026-04-07 20:11,SA-895064,M01091,3C家電,Nintendo Switch,9763,LinePay
2026-04-16 19:44,SA-821561,M01086,服飾配件,Levi's 501牛仔褲,3701,信用卡
2026-04-20 22:25,SA-916403,M00646,美妝保養,SK-II 青春露,6015,信用卡
2026-04-12 15:56,SA-126441,M00464,3C家電,Dyson 吹風機,14315,信用卡
2026-04-16 13:40,SA-438987,M00470,3C家電,Apple Watch S9,13169,ATM轉帳
2026-04-12 05:24,SA-143418,M00058,服飾配件,Uniqlo 極暖發熱衣,775,信用卡
2026-04-07 05:28,SA-792129,M00801,生活居家,無印良品 PP收納盒,437,街口支付
2026-04-24 21:40,SA-911687,M00242,服飾配件,G-Shock 經典運動錶,3001,信用卡
2026-04-28 07:30,SA-531453,M00652,美妝保養,資生堂 百優精純乳霜,2716,信用卡
2026-04-04 10:45,SA-293284,M00474,美妝保養,雅詩蘭黛 小棕瓶,3881,信用卡
2026-04-03 08:43,SA-239315,M00671,3C家電,iPhone 15 Pro,34348,信用卡
2026-04-13 20:59,SA-886897,M01301,3C家電,Dyson 吹風機,13407,LinePay
2026-04-28 15:14,SA-778844,M00118,美妝保養,蘭蔻 極光水,3254,信用卡
2026-04-23 08:01,SA-236415,M00344,保健食品,白蘭氏 雙認證雞精(盒),1252,LinePay
2026-04-12 22:46,SA-521027,M01218,生活居家,舒潔 抽取式衛生紙(箱),869,信用卡
2026-04-30 15:42,SA-432190,M00932,美妝保養,蘭蔻 極光水,3297,信用卡
2026-04-02 23:37,SA-880001,M00294,服飾配件,Ray-Ban 飛行員太陽眼鏡,5264,ATM轉帳
2026-04-14 19:12,SA-142723,M00257,生活居家,TOTO 溫水洗淨便座,9637,LinePay
2026-04-25 09:48,SA-573903,M00142,生活居家,無印良品 PP收納盒,439,LinePay
2026-04-25 23:50,SA-672953,M01215,美妝保養,雅詩蘭黛 小棕瓶,4128,信用卡
2026-04-25 07:29,SA-306408,M00938,母嬰用品,明治 金選奶粉,748,信用卡
2026-04-27 07:15,SA-338434,M00525,生活居家,宜得利 N-COOL涼感床墊,1222,街口支付
2026-04-09 12:22,SA-495836,M00153,母嬰用品,幫寶適 一級幫紙尿褲(箱),1496,超商貨到付款
2026-04-24 02:51,SA-134643,M00776,保健食品,娘家 益生菌,1100,信用卡
2026-04-08 03:09,SA-833201,M00828,美妝保養,SK-II 青春露,5877,信用卡
2026-04-30 22:11,SA-413156,M00407,3C家電,Nintendo Switch,8871,超商貨到付款
2026-04-14 16:56,SA-451425,M00806,3C家電,LG 掃地機器人,14561,LinePay
2026-04-24 23:30,SA-217033,M00859,3C家電,Dyson 吹風機,14477,信用卡
2026-04-04 23:20,SA-401852,M00569,美妝保養,理膚寶水 B5全面修復霜,870,LinePay
2026-04-11 02:12,SA-342290,M01275,母嬰用品,Combi 奶瓶消毒鍋,3084,信用卡
2026-04-10 18:21,SA-516849,M01457,服飾配件,G-Shock 經典運動錶,3185,街口支付
2026-04-30 09:56,SA-435290,M00257,服飾配件,Ray-Ban 飛行員太陽眼鏡,5480,信用卡
2026-04-06 09:37,SA-491065,M01468,3C家電,LG 掃地機器人,14790,信用卡
2026-04-17 14:08,SA-288363,M00077,美妝保養,SK-II 青春露,5854,信用卡
2026-04-30 19:51,SA-585613,M01126,母嬰用品,Joie 輕量雙向推車,6584,信用卡
2026-04-18 15:52,SA-158354,M01487,母嬰用品,貝親 寬口玻璃奶瓶,534,LinePay
2026-04-30 07:10,SA-657154,M01180,3C家電,iPhone 15 Pro,35557,信用卡
2026-04-03 21:23,SA-990302,M00263,美妝保養,雅詩蘭黛 小棕瓶,3813,信用卡
2026-04-09 14:41,SA-664224,M00994,保健食品,白蘭氏 雙認證雞精(盒),1348,LinePay
2026-04-08 01:13,SA-997489,M00173,3C家電,Dyson 吹風機,13523,超商貨到付款
2026-04-12 05:40,SA-663440,M01319,美妝保養,SK-II 青春露,5908,信用卡
2026-04-19 13:50,SA-216888,M01095,美妝保養,蘭蔻 極光水,3284,信用卡
2026-04-03 04:36,SA-263738,M01238,美妝保養,雅詩蘭黛 小棕瓶,3791,信用卡
2026-04-02 09:22,SA-400629,M00431,美妝保養,理膚寶水 B5全面修復霜,793,信用卡
2026-04-25 05:50,SA-176975,M01173,母嬰用品,貝親 寬口玻璃奶瓶,564,街口支付
2026-04-28 22:04,SA-630026,M00615,美妝保養,理膚寶水 B5全面修復霜,852,街口支付
2026-04-18 05:00,SA-961527,M01337,服飾配件,G-Shock 經典運動錶,2961,超商貨到付款
2026-04-07 22:52,SA-472558,M00699,3C家電,Apple Watch S9,13154,信用卡
2026-04-02 00:25,SA-185952,M00745,3C家電,Apple Watch S9,12296,街口支付
2026-04-25 06:21,SA-220113,M01192,3C家電,iPhone 15 Pro,35392,信用卡
2026-04-26 11:55,SA-119521,M00018,生活居家,無印良品 PP收納盒,414,LinePay
2026-04-01 13:55,SA-702364,M00991,美妝保養,資生堂 百優精純乳霜,2656,信用卡
2026-04-07 20:37,SA-382114,M01135,生活居家,舒潔 抽取式衛生紙(箱),823,超商貨到付款
2026-04-27 18:04,SA-705482,M00367,3C家電,Dyson 吹風機,13467,信用卡
2026-04-04 23:05,SA-946474,M00235,美妝保養,理膚寶水 B5全面修復霜,818,信用卡
2026-04-18 05:32,SA-775696,M01291,美妝保養,雅詩蘭黛 小棕瓶,4177,信用卡
2026-04-12 18:10,SA-970513,M00164,美妝保養,理膚寶水 B5全面修復霜,820,信用卡
2026-04-25 22:16,SA-206318,M00318,服飾配件,Nike Air Force 1,3390,超商貨到付款
2026-04-22 02:05,SA-520004,M00306,美妝保養,資生堂 百優精純乳霜,2749,LinePay
2026-04-20 16:26,SA-836021,M01389,美妝保養,雅詩蘭黛 小棕瓶,4140,信用卡
2026-04-28 00:49,SA-875959,M00550,3C家電,iPhone 15 Pro,34318,街口支付
2026-04-07 15:27,SA-909433,M00945,3C家電,Sony 降噪耳機,10659,街口支付
2026-04-30 00:38,SA-176939,M00688,美妝保養,蘭蔻 極光水,3552,信用卡
2026-04-27 06:01,SA-488454,M01434,生活居家,TOTO 溫水洗淨便座,9001,LinePay
2026-04-09 22:46,SA-798513,M00439,3C家電,LG 掃地機器人,14329,信用卡
2026-04-15 12:35,SA-172586,M00675,服飾配件,Uniqlo 極暖發熱衣,749,信用卡
2026-04-17 15:22,SA-966281,M00865,3C家電,iPhone 15 Pro,35447,LinePay
2026-04-07 06:58,SA-930188,M00452,保健食品,桂格 大燕麥片,235,信用卡
2026-04-30 21:09,SA-780907,M00158,生活居家,舒潔 抽取式衛生紙(箱),868,LinePay
2026-04-04 10:47,SA-587172,M00145,母嬰用品,幫寶適 一級幫紙尿褲(箱),1456,LinePay
2026-04-27 09:45,SA-605319,M01310,母嬰用品,Joie 輕量雙向推車,6214,信用卡
2026-04-27 08:04,SA-820356,M00935,美妝保養,資生堂 百優精純乳霜,2799,超商貨到付款
2026-04-06 23:58,SA-548028,M00030,服飾配件,Nike Air Force 1,3393,超商貨到付款
2026-04-24 07:35,SA-681000,M00998,生活居家,TOTO 溫水洗淨便座,9828,信用卡
2026-04-18 07:10,SA-351879,M01058,服飾配件,G-Shock 經典運動錶,3133,超商貨到付款
2026-04-07 20:54,SA-689430,M00450,服飾配件,G-Shock 經典運動錶,3024,LinePay
2026-04-13 22:53,SA-989102,M01241,服飾配件,G-Shock 經典運動錶,2990,信用卡
2026-04-06 21:09,SA-144662,M00344,3C家電,Dyson 吹風機,14101,信用卡
2026-04-11 15:37,SA-453535,M00109,3C家電,Sony 降噪耳機,10744,LinePay
2026-04-20 11:26,SA-974441,M00147,母嬰用品,Joie 輕量雙向推車,6637,街口支付
2026-04-12 11:28,SA-349078,M00962,美妝保養,理膚寶水 B5全面修復霜,820,街口支付
2026-04-14 13:23,SA-142478,M00066,生活居家,無印良品 PP收納盒,409,LinePay
2026-04-16 13:56,SA-855010,M01149,美妝保養,理膚寶水 B5全面修復霜,824,信用卡
2026-04-23 15:05,SA-713955,M00711,3C家電,Sony 降噪耳機,10494,信用卡
2026-04-16 21:24,SA-521005,M01244,3C家電,Apple Watch S9,12691,街口支付
2026-04-30 08:20,SA-273997,M00718,服飾配件,Ray-Ban 飛行員太陽眼鏡,5467,超商貨到付款
2026-04-25 08:44,SA-639370,M00140,生活居家,舒潔 抽取式衛生紙(箱),887,街口支付
2026-04-17 20:28,SA-234411,M00523,美妝保養,資生堂 百優精純乳霜,2789,街口支付
2026-04-25 17:56,SA-950435,M00970,生活居家,宜得利 N-COOL涼感床墊,1244,超商貨到付款
